iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
92,-304311.17717897275,15.808198528572293,464.3810425651743,0.8391448784590724,1,⊕
93,-310242.8919816524,14.931477605047672,464.3810425651743,0.8081410956510713,1,⊕
94,-316390.1507644098,15.391221053418843,464.3810425651743,0.8866899099768105,1,⊕
95,-322440.7535538157,15.718295847232621,464.3810425651743,0.8466747487393171,1,⊕
96,-328374.11818650685,15.383325164773572,464.3810425651743,0.8129900984711362,1,⊕
97,-334201.2662743191,15.398353938813349,464.3810425651743,0.8158248104554132,1,⊕
98,-340544.1302010083,14.911170266134476,464.3810425651743,0.887160314771476,1,⊕
99,-346743.73652274837,16.5494346103432,464.3810425651743,0.8954586431340402,1,⊕
100,-352392.005468073,15.435508298904924,464.3810425651743,0.7350530103078661,1,⊕
101,-358570.8082316686,14.898526581916698,464.3810425651743,0.8621329593890648,1,⊕
102,-364587.2981027942,15.359766584386302,464.3810425651743,0.8845736849950866,1,⊕
103,-371022.88920355047,15.271780608690872,464.3810425651743,0.9023915100003775,1,⊕
104,-376887.3372171083,16.084950885948913,696.5715638477616,1.1295858623903172,1,⊕
105,-385450.53544248734,15.146490642890546,696.5715638477616,0.7644420430164948,1,⊕
106,-394809.1677392424,14.874733542315584,696.5715638477616,0.8872264840002506,1,⊕
107,-404000.0205345411,15.33419342905915,696.5715638477616,0.8872429853586896,1,⊕
108,-412966.6458763182,15.347116876890217,696.5715638477616,0.8396552306922831,1,⊕
109,-421458.01902728155,15.65517419359047,696.5715638477616,0.7944818020328769,1,⊕
110,-430986.2452408803,15.316476441534073,696.5715638477616,0.8739468943950347,1,⊕
111,-439943.65227641875,15.378682762492884,696.5715638477616,0.8397624818413397,1,⊕
112,-448707.4703499764,14.838454498453455,696.5715638477616,0.8182892412926844,1,⊕
113,-458630.48667670443,15.317333959175823,1044.8573457716425,0.9602653191569746,1,⊕
114,-471278.4608612598,15.757420297190022,1044.8573457716425,0.7905492647774407,1,⊕
115,-484872.40991426085,15.614614667481275,1044.8573457716425,0.8259381571835722,1,⊕
116,-497853.8025311505,14.805296527224645,1044.8573457716425,0.7959363564368158,1,⊕
117,-511658.50804451224,15.35316194784115,1044.8573457716425,0.8927015955429138,1,⊕
118,-525652.0276709282,15.667556405161466,1044.8573457716425,0.8726094951260696,1,⊕
119,-538385.9655277809,15.258439593859976,1044.8573457716425,0.7781248711979101,1,⊕
120,-551739.3767169254,14.768855533701137,1044.8573457716425,0.8378645607960108,1,⊕
121,-565747.4649359592,16.416568196604345,1044.8573457716425,0.9080895512605597,1,⊕
122,-578371.2357688346,15.959196941962782,1044.8573457716425,0.7361866795202437,1,⊕
123,-591238.0387020246,14.742086708998585,1044.8573457716425,0.7718711446389457,1,⊕
124,-604601.1885464285,15.202811080835115,1044.8573457716425,0.8678542784249532,1,⊕
125,-618746.6379271254,15.261973129198653,1044.8573457716425,0.8908100668536095,1,⊕
126,-631674.2113212815,15.184883643362575,1044.8573457716425,0.8109573509758777,1,⊕
127,-645126.8003528625,14.705486911442813,1044.8573457716425,0.8481776978946218,1,⊕
128,-659076.9697263797,15.502648155227876,1044.8573457716425,0.9082332278819488,1,⊕
129,-671330.6956423862,15.17783632266494,1044.8573457716425,0.7567489905925319,1,⊕
130,-685641.5236000887,15.060320323986113,1044.8573457716425,0.902708241265745,1,⊕
131,-699437.6757901908,14.668508028898826,1044.8573457716425,0.8770360517616812,1,⊕
132,-712718.6857692567,15.131417705340791,1044.8573457716425,0.8668478257431284,1,⊕
133,-726167.3513745825,15.134872022007244,1044.8573457716425,0.8509274729102168,1,⊕
134,-739771.2864432528,15.13267668397068,1044.8573457716425,0.8605552008094143,1,⊕
135,-753187.7171260902,15.441822595460833,1044.8573457716425,0.8488172480054731,1,⊕
136,-765985.1345480706,15.096283842041714,1044.8573457716425,0.7934393450119674,1,⊕
137,-778603.1969143383,14.614438660837656,1044.8573457716425,0.8002320410079502,1,⊕
138,-792870.2558567456,15.364868911085198,1044.8573457716425,0.9346534066168503,1,⊕
139,-806269.3030748138,14.59549571779516,1044.8573457716425,0.8349024773105361,1,⊕
140,-819791.0858236479,14.984017879999676,1044.8573457716425,0.8869794995090833,1,⊕
141,-833078.8816419793,15.051664288577735,1044.8573457716425,0.8490223237025372,1,⊕
142,-846403.6593850893,15.930771528534907,1044.8573457716425,0.8475575866892402,1,⊕
