iter,dual_obj,r,f_evals,∇f_evals
241,-1.1367808920428555,0.0004505569962106232,1048,1048
242,-1.1367809667028368,0.00039151269879647923,1053,1053
243,-1.1367810004962244,0.00039042059186594877,1057,1057
244,-1.1367809886419842,0.0003237261382153885,1060,1060
245,-1.1367810928475688,0.0002898046092996421,1064,1064
246,-1.1367811238359415,0.00024221765405816448,1068,1068
247,-1.1367812530995707,0.00022611985879196213,1073,1073
248,-1.136781306067439,0.0001952461057747559,1078,1078
249,-1.1367813495435737,0.0003098401571907454,1081,1081
250,-1.1367813862979457,0.0002250696373845389,1086,1086
251,-1.136781430492313,0.0002773235773330921,1090,1090
252,-1.1367815293344385,0.00020066815346039628,1095,1095
253,-1.136781672498394,0.00026067440312622345,1100,1100
254,-1.1367818298418673,0.00019240946970008015,1104,1104
255,-1.1367819048031649,0.00018718708375688086,1108,1108
256,-1.1367819480585517,0.00012867618198520827,1111,1111
257,-1.1367819745864889,0.00014802657601189635,1115,1115
258,-1.1367819874736913,0.00010633609828741315,1118,1118
259,-1.1367820095492984,0.00013067937063891686,1121,1121
260,-1.1367820306571996,0.00012043775372269884,1124,1124
261,-1.136782057844142,0.00035475144139388877,1128,1128
262,-1.1367821170584804,7.358295573991237e-5,1132,1132
263,-1.1367821947178935,0.0004495052831339717,1136,1136
264,-1.1367821923489814,0.00023294173058574424,1139,1139
265,-1.136782238039764,0.00023897585152363526,1142,1142
266,-1.1367822431590202,0.0001081768196993414,1145,1145
267,-1.1367822722674905,0.0001946451647027952,1148,1148
268,-1.1367822909138,0.00012980838896968125,1152,1152
269,-1.136782298905656,0.00015301935918151895,1155,1155
270,-1.1367823147276468,0.00015305372644983548,1160,1160
271,-1.136782318598394,0.00015082503886493657,1163,1163
272,-1.1367823339872807,0.00014644516405446826,1168,1168
273,-1.136782432779933,0.00014007631527769015,1172,1172
274,-1.1367824517020075,0.0001820741801320184,1175,1175
275,-1.1367824691860875,0.0001595281449737176,1178,1178
276,-1.1367824559920532,0.00017339082369126024,1181,1181
277,-1.1367824934811779,0.00012459216279682493,1185,1185
278,-1.136782500104875,0.00011101569785474749,1189,1189
279,-1.1367825188256528,0.00022248864195883764,1193,1193
280,-1.1367825388850772,9.303303835599477e-5,1197,1197
281,-1.1367825546606127,9.67700488123741e-5,1200,1200
282,-1.1367825716180633,6.546620097225193e-5,1203,1203
283,-1.1367825874899022,7.770790821026075e-5,1206,1206
284,-1.1367825942203087,8.698124026453673e-5,1209,1209
285,-1.136782599144988,0.00011069662438299847,1212,1212
286,-1.1367826027669246,6.488725047998741e-5,1216,1216
287,-1.1367826055170571,0.00014138569475532895,1220,1220
288,-1.1367826081917123,8.023927905198503e-5,1223,1223
289,-1.1367826074425604,0.00014920051515318692,1226,1226
290,-1.1367826113453248,6.545904425051361e-5,1229,1229
291,-1.1367826161887162,0.00011103953006192612,1233,1233
292,-1.136782618678943,5.882628221829532e-5,1238,1238
293,-1.1367826225283029,0.0001080780411730275,1242,1242
294,-1.1367826324907178,0.00010896821056220324,1247,1247
295,-1.1367826371154095,0.00012110097892125505,1251,1251
296,-1.136782631921708,8.711415585311861e-5,1254,1254
297,-1.1367826533955991,8.148061663350516e-5,1259,1259
298,-1.136782654713997,5.5012229161515875e-5,1263,1263
299,-1.136782667501853,0.00013158397210230005,1267,1267
300,-1.136782673071485,4.6670903037680575e-5,1271,1271
301,-1.1367826756598483,6.313981355836413e-5,1276,1276
302,-1.136782679691338,3.889331023814532e-5,1280,1280
303,-1.1367826801031544,4.9274437298560396e-5,1284,1284
304,-1.136782679454619,3.0874402748429905e-5,1290,1290
305,-1.1367826824996499,3.723453157142731e-5,1295,1295
306,-1.1367826866980941,6.295125941789138e-5,1300,1300
307,-1.136782681456646,6.473060650030232e-5,1306,1306
308,-1.1367827055549373,4.1430685209930863e-5,1311,1311
309,-1.1367827085987674,6.775441500407023e-5,1314,1314
310,-1.136782710852108,8.88733338669187e-5,1320,1320
311,-1.1367827375584216,5.6365668107564545e-5,1325,1325
312,-1.1367827361646032,7.637629989672196e-5,1329,1329
313,-1.1367827381465911,4.058566983400005e-5,1335,1335
314,-1.1367827484445812,6.988173602806318e-5,1340,1340
315,-1.1367827412653408,5.906517650079885e-5,1357,1357
316,-1.1367826724826742,0.00011819485635033143,1370,1370
317,-1.1367827484181205,0.00019777717222653945,1375,1375
318,-1.1367827412752032,0.00011041624920346369,1380,1380
319,-1.1367827288814247,8.493371211782897e-5,1400,1400
320,-1.1367827623720643,0.0001241156715432134,1405,1405
321,-1.1367827587355883,7.875116147544245e-5,1410,1410
322,-1.1367827589677262,9.037595787813409e-5,1428,1428
323,-1.1367827688166123,6.588592528320164e-5,1433,1433
324,-1.1367827687556744,8.592347128595718e-5,1438,1438
325,-1.1367827720852866,6.707893319834038e-5,1443,1443
326,-1.1367827740459955,8.272144397728877e-5,1448,1448
327,-1.1367827776241022,9.731787828026548e-5,1452,1452
328,-1.1367827859931303,8.197658268386939e-5,1456,1456
329,-1.1367827890902404,7.771037482535321e-5,1459,1459
330,-1.136782787125627,5.9664557908565995e-5,1464,1464
331,-1.136782802765186,6.255641789522662e-5,1468,1468
332,-1.136782804530153,5.815285125903165e-5,1472,1472
333,-1.1367828055548923,8.068161637081837e-5,1475,1475
334,-1.1367828081505689,5.143419544762276e-5,1479,1479
335,-1.1367828084481815,7.455804499792182e-5,1482,1482
336,-1.1367828111786586,3.942121483417956e-5,1485,1485
337,-1.1367828160382256,5.254834468783975e-5,1490,1490
338,-1.1367828213485627,4.691040121982103e-5,1493,1493
339,-1.13678282655205,0.000127350751963469,1497,1497
340,-1.1367828271665985,8.660681263887243e-5,1500,1500
341,-1.1367828311074692,7.239542298788592e-5,1503,1503
342,-1.1367828363574244,4.24651883986866e-5,1506,1506
343,-1.1367828395218336,8.35830869189224e-5,1509,1509
344,-1.136782845089428,3.127812451813671e-5,1513,1513
345,-1.1367828493649963,4.173485743501298e-5,1516,1516
346,-1.1367828550440322,4.651539494505198e-5,1519,1519
347,-1.1367828589118005,5.424728296155974e-5,1522,1522
348,-1.1367828606043417,7.075776932246226e-5,1527,1527
349,-1.1367828638686,6.926349644325364e-5,1530,1530
350,-1.136782866046783,5.751547564141795e-5,1534,1534
351,-1.1367828662886073,4.964842687680153e-5,1540,1540
352,-1.1367828562500542,7.819560850034245e-5,1552,1552
353,-1.1367828716388004,7.317649748900568e-5,1557,1557
354,-1.1367828715275543,5.115658212653855e-5,1562,1562
355,-1.136782875000483,0.00010290883352794352,1567,1567
356,-1.1367828775614903,4.8949872909667036e-5,1572,1572
357,-1.1367828820554884,8.104909663730488e-5,1577,1577
358,-1.13678288457686,4.028626820733697e-5,1582,1582
359,-1.1367828892826815,0.00011908068489793831,1586,1586
360,-1.1367828930088208,4.4775620773337144e-5,1590,1590
361,-1.1367828955683912,8.181565500617185e-5,1593,1593
362,-1.1367828979330277,5.189823169031992e-5,1598,1598
363,-1.136782899785084,7.164405281342236e-5,1602,1602
364,-1.136782901396101,6.885175900633004e-5,1607,1607
365,-1.136782902396689,6.580325383957881e-5,1612,1612
366,-1.1367828994453273,6.844988727734023e-5,1627,1627
367,-1.136782880336181,8.27167551743589e-5,1640,1640
368,-1.13678290153819,0.00014910957599825885,1644,1644
369,-1.136782897321531,0.00010627747005046467,1648,1648
370,-1.1367829073697298,6.7636575256863e-5,1653,1653
371,-1.1367829074606934,4.0858455806671406e-5,1657,1657
372,-1.136782907234812,6.521590086364242e-5,1662,1662
373,-1.136782909593629,4.2427738573243267e-5,1667,1667
374,-1.1367829107083445,5.3208483222544745e-5,1670,1670
375,-1.136782913972219,3.120161737133554e-5,1675,1675
376,-1.1367829156750346,4.064470268549737e-5,1679,1679
377,-1.1367829161323346,4.2858388351101476e-5,1683,1683
378,-1.136782916415152,5.355859068579294e-5,1686,1686
379,-1.1367829176959603,1.6310998768911076e-5,1689,1689
380,-1.1367829202096527,2.6242821084846148e-5,1692,1692
381,-1.1367829222529586,3.395551261383845e-5,1695,1695
382,-1.1367829230745325,2.106080153267563e-5,1699,1699
383,-1.1367829231122055,4.2125907569267264e-5,1704,1704
384,-1.136782924089733,1.5328343688690185e-5,1707,1707
385,-1.1367829246350407,2.9294856966908586e-5,1712,1712
386,-1.1367829252003023,4.2557072610932545e-5,1716,1716
387,-1.136782925598629,3.897113105264733e-5,1720,1720
388,-1.1367829257792756,5.099157935986547e-5,1723,1723
389,-1.1367829264744973,4.1560976625018305e-5,1726,1726
390,-1.1367829267981584,4.0522765491196e-5,1729,1729
391,-1.1367829271186327,2.4315608619048158e-5,1732,1732
392,-1.1367829285655038,3.222409380395236e-5,1735,1735
393,-1.1367829295962473,2.8713871502651815e-5,1739,1739
394,-1.1367829313525935,5.542420980343449e-5,1743,1743
395,-1.1367829316886233,2.125157627706093e-5,1747,1747
396,-1.1367829319802727,3.94856741832449e-5,1750,1750
397,-1.1367829323155725,2.201755744669798e-5,1753,1753
398,-1.1367829328217134,3.435104721372991e-5,1756,1756
399,-1.136782933527174,1.4394522435709121e-5,1759,1759
400,-1.1367829340716327,2.912750639287225e-5,1762,1762
401,-1.1367829351416532,2.2041156314812668e-5,1767,1767
402,-1.1367829361189532,3.82170463136401e-5,1770,1770
403,-1.1367829373321534,2.3414810318642955e-5,1775,1775
404,-1.1367829379469487,7.01848056749216e-5,1779,1779
405,-1.136782936180964,5.351400582393402e-5,1782,1782
406,-1.1367829400401188,3.739704117252234e-5,1786,1786
407,-1.1367829403819734,3.361034457211522e-5,1789,1789
408,-1.1367829411686365,3.420478385004564e-5,1794,1794
409,-1.1367829424663771,3.7795795085353485e-5,1797,1797
410,-1.136782943068674,2.2331686780442005e-5,1801,1801
411,-1.1367829435123618,3.0829192851708946e-5,1806,1806
412,-1.1367829438179466,2.3598792595805082e-5,1810,1810
413,-1.136782943938604,2.534461081009427e-5,1814,1814
414,-1.1367829439489885,1.5976038325011324e-5,1820,1820
415,-1.13678294380653,3.0271808398449352e-5,1835,1835
416,-1.1367829446463649,2.0333838267700425e-5,1840,1840
417,-1.136782944720382,2.335300328850406e-5,1845,1845
418,-1.1367829457627927,2.0091006077355522e-5,1851,1851
419,-1.1367829457830236,2.6529159681368357e-5,1857,1857
420,-1.1367829429564527,3.218526119688578e-5,1866,1866
421,-1.136782947425301,6.248944630459681e-5,1870,1870
422,-1.1367829466487045,3.8157430882383925e-5,1874,1874
423,-1.1367829416056132,3.668870929383824e-5,1889,1889
424,-1.1367829485904277,3.6255099393088606e-5,1894,1894
425,-1.1367829475636828,2.649838161393071e-5,1898,1898
426,-1.136782945493806,2.5359372331704827e-5,1909,1909
427,-1.1367829487276406,2.8240471032667268e-5,1914,1914
428,-1.1367829483262941,2.0929591010650168e-5,1918,1918
429,-1.1367829462621124,2.6313470791826653e-5,1928,1928
430,-1.136782948903008,2.411948088393772e-5,1933,1933
431,-1.136782948537432,2.0627774896421197e-5,1937,1937
432,-1.1367829474324722,1.89816219247681e-5,1948,1948
433,-1.1367829490279036,2.1985089733982052e-5,1953,1953
434,-1.1367829488300885,1.4807277796616232e-5,1957,1957
435,-1.1367829480633898,1.9242054673837448e-5,1967,1967
436,-1.1367829491538206,1.6384668391382786e-5,1972,1972
437,-1.1367829490261965,1.5586977726724892e-5,1976,1976
438,-1.136782948615565,1.3063720280911782e-5,1986,1986
439,-1.1367829492748882,1.5733587795327534e-5,1991,1991
440,-1.1367829492150427,1.0536520884315593e-5,1995,1995
441,-1.1367829490090209,1.378060364517222e-5,2012,2012
442,-1.136782949404834,1.0370988229053774e-5,2017,2017
443,-1.1367829493865642,1.1825683986514157e-5,2021,2021
444,-1.1367829493682269,8.3292668523127e-6,2027,2027
445,-1.13678294958315,1.0032518628895914e-5,2032,2032
446,-1.1367829496279764,7.813639896728622e-6,2037,2037
447,-1.1367829502260047,9.851815799791132e-6,2043,2043
448,-1.136782951446877,1.988509812023758e-5,2047,2047
449,-1.136782951366369,1.757004751482713e-5,2051,2051
450,-1.136782951473963,9.959287545905209e-6,2054,2054
451,-1.136782951518505,1.5583037913971272e-5,2057,2057
452,-1.1367829515474206,1.5476226997834343e-5,2060,2060
453,-1.136782951602326,1.3196827988611839e-5,2063,2063
454,-1.1367829518133856,1.1743901965254209e-5,2067,2067
455,-1.136782951978736,1.2198756209091642e-5,2070,2070
456,-1.1367829522034132,1.0720356771123736e-5,2073,2073
457,-1.1367829526406918,2.3812448665079232e-5,2077,2077
458,-1.136782952648069,8.369197507834256e-6,2079,2079
459,-1.1367829527455555,1.2955314312019527e-5,2082,2082
460,-1.1367829537283196,1.707062458639789e-5,2086,2086
461,-1.1367829542921637,9.761196082693158e-6,2089,2089
462,-1.136782954437983,4.843426095302306e-6,2092,2092
463,-1.1367829547475896,8.850787549835437e-6,2095,2095
464,-1.136782954895807,1.26474486222531e-5,2098,2098
465,-1.1367829549808217,1.1321882401095234e-5,2101,2101
466,-1.1367829551242838,2.8618196392676677e-5,2105,2105
467,-1.1367829552088704,1.4331974956672751e-5,2108,2108
468,-1.136782955216022,1.1336934122028424e-5,2111,2111
469,-1.136782955329755,8.096104049949065e-6,2114,2114
470,-1.136782955466785,1.5847637387743414e-5,2117,2117
471,-1.136782955577079,5.217631407280805e-6,2121,2121
472,-1.1367829556247422,8.1291847499906e-6,2124,2124
473,-1.136782955657912,5.683604122936533e-6,2129,2129
474,-1.136782955710789,9.100253640910334e-6,2132,2132
475,-1.1367829557394984,4.4718018226002645e-6,2136,2136
